Latitude,Longitude,Altitude,Speed,Bearing
45.147532,7.500976,1039.053098966397,55.687843,188.90971
45.146980,7.500891,1035.9362715973507,55.38681,188.01471
45.146446,7.500784,1033.0284444375718,55.13802,188.20741
45.145928,7.500659,1027.9073734010792,54.683628,187.72322
45.145391,7.500524,1021.9581012468949,54.683628,188.72261
45.144886,7.500403,1018.0736623407796,51.829544,188.72261
45.142271,7.499968,988.5223519014935,53.180107,187.39104
45.141751,7.499895,981.9328823258832,53.05877,186.71753
45.141231,7.499824,976.0228876767932,53.40503,186.38058
45.140712,7.499753,971.6236649114206,53.78146,186.21259
45.140190,7.499682,967.3433592063978,54.4034,186.12881
45.139656,7.499611,963.7658042175365,55.299812,186.08713
45.139115,7.499534,960.9076026170078,55.875767,186.06656
45.138576,7.499454,958.2796031234418,56.053062,186.05643
45.138033,7.499374,955.5260096871536,56.16965,186.05142
45.137493,7.499291,953.3872691661832,56.341507,186.04893
45.136953,7.499203,950.7173069117284,56.63809,186.04768
45.136406,7.499088,947.3655872729482,57.376804,186.95096
45.135844,7.498921,942.3764640759457,59.353065,188.7941
45.135269,7.498717,935.9506484944455,61.06016,190.76302
45.134697,7.498532,929.4609569101068,60.427402,190.94368
45.134111,7.498344,922.7093028035918,59.914093,189.98535
45.133532,7.498164,917.6118140502415,58.74207,190.34735
45.132976,7.497981,912.5709981578393,56.85834,191.32358
45.132431,7.497813,907.5443402531965,56.367336,191.22809
45.131883,7.497644,902.5439865677296,56.20252,191.83008
45.131314,7.497468,897.6761810408865,55.867085,191.4762
45.130778,7.497295,893.6425781227834,55.500546,192.3927
45.130255,7.497137,889.4637220710597,55.500546,191.818
45.129743,7.496992,885.6777743661063,55.60114,192.10458
45.129228,7.496825,882.7991981545421,56.06633,192.24905
45.128714,7.496655,880.7562408827,56.543507,192.48631
45.128200,7.496452,878.1915029554171,56.543507,192.32127
45.127683,7.496281,874.8006054213621,57.469597,192.35738
45.127161,7.496102,871.1389995947729,57.866905,192.3752
45.126641,7.495926,868.1947890658926,58.220795,192.384
45.126134,7.495759,865.3318143672469,58.06424,192.38837
45.125634,7.495586,861.7310493362845,58.01715,192.39053
45.125139,7.495419,858.0929837177189,57.834003,192.50893
45.124644,7.495246,855.2519018837754,57.834003,192.3927
45.124146,7.495070,851.972554623031,57.71189,192.3927
45.123642,7.494910,848.9061783310739,57.709072,192.3927
45.123141,7.494755,847.637254998401,57.650608,191.65527
45.122641,7.494601,847.7761788017865,57.7394,191.89478
45.122143,7.494424,847.8299027496553,57.908035,192.11162
45.121658,7.494200,846.9780853019603,57.908035,192.3927
45.121159,7.494041,845.8529435159307,58.268044,191.53476
45.120661,7.493882,845.658650421088,57.925457,191.71931
45.120167,7.493721,845.7491766121944,57.651894,191.6861
45.119670,7.493561,844.9348355960245,57.368538,191.86346
45.119158,7.493405,843.1250816420845,57.47508,192.37283
45.118644,7.493235,840.715283719079,57.588055,192.74327
45.118132,7.493036,839.1889778161104,57.588055,192.3927
45.117615,7.492816,837.9308453532827,59.130955,193.52225
45.117090,7.492607,836.2983254875601,59.544052,194.07787
45.116563,7.492411,835.2481551938902,59.58214,194.35156
45.116038,7.492227,834.087652096771,59.53199,194.48724
45.115519,7.492089,832.2955367078679,58.925488,191.49535
45.115009,7.491942,831.3311086308192,58.4143,192.14095
45.114509,7.491794,831.2936796925293,57.848064,191.98055
45.114017,7.491645,831.4060164447561,56.868866,192.15315
45.113528,7.491478,831.6706850042253,56.479057,193.14513
45.113042,7.491310,832.0493752503727,56.343987,193.24722
45.112561,7.491206,832.240426120856,56.343987,192.77512
45.112078,7.491068,831.9721174994036,56.6919,192.96013
45.111589,7.490919,832.0691668147074,56.825832,193.05273
45.111100,7.490750,831.5935570549445,56.808365,192.59204
45.110609,7.490525,832.0235010990741,56.808365,193.09895
45.110112,7.490325,831.7174541215129,56.68849,193.12202
45.109615,7.490144,830.4158627063931,56.52434,193.13354
45.109125,7.489988,828.6004575055191,56.218235,192.6253
45.108651,7.489839,826.8479411690025,55.545975,191.71555
45.108183,7.489699,824.5379834776593,55.27076,192.15263
45.107715,7.489601,821.8327982492235,55.27076,192.24315
45.107242,7.489475,819.4457998621675,55.357323,192.17839
45.106762,7.489339,817.2714249722843,55.66237,192.14581
45.106274,7.489202,815.4290053275477,55.731216,192.12955
45.105780,7.489073,813.8407485430643,55.655205,192.12143
45.105279,7.488954,813.3536879366773,55.746525,191.60516
45.104776,7.488838,812.9476913488055,55.858665,191.34709
45.104270,7.488725,812.2343262231985,56.076927,191.21808
45.103762,7.488609,811.6317164020082,56.211555,191.15375
45.103244,7.488529,812.5907595921658,56.45514,187.87186
45.102735,7.488454,814.712690715627,55.76594,187.98213
45.102230,7.488385,815.5616698795955,55.4998,187.77231
45.101730,7.488314,815.510767062822,55.56358,187.29361
45.101235,7.488241,815.5665194596164,55.267853,187.73297
45.100740,7.488163,816.0955650986982,55.159496,187.40369
45.100242,7.488105,817.3246674000202,55.159496,187.92381
45.099750,7.488019,819.403984450336,55.05698,187.89789
45.099256,7.487930,821.2446432382824,55.366337,187.88486
45.098762,7.487844,822.5955529650996,55.442806,187.87834
45.098278,7.487801,823.3849521883292,54.203625,186.53667
45.097791,7.487755,822.8367201662792,54.04927,185.85605
45.097285,7.487710,821.1418255220003,54.92807,185.50957
45.096775,7.487663,819.7248789387579,55.241978,185.33708
45.096262,7.487619,818.84711640973,55.155014,185.25159
45.095752,7.487572,818.1168024131384,55.194496,185.20894
45.095239,7.487528,817.5217928090253,55.404064,185.18762
45.094733,7.487503,817.2306702335068,55.045067,184.40347
45.094232,7.487479,817.1018158727929,54.6761,184.01155
45.093733,7.487456,817.638371498762,54.78624,183.8141
45.093228,7.487425,818.2864578547183,55.34017,183.71472
45.092720,7.487389,818.187212779126,55.455845,183.66531
45.092215,7.487351,818.3214923378484,55.155304,183.6408
45.091714,7.487379,818.4394163757682,54.70877,177.87047
45.091221,7.487406,818.8096847211544,54.00389,177.51036
45.090714,7.487428,819.4977997810943,54.00389,179.33153
45.090206,7.487438,820.1692640114627,53.957817,179.73206
45.089705,7.487459,820.4863850637547,53.955364,179.93364
45.089208,7.487491,820.7478734246818,54.07932,179.46011
45.088709,7.487521,821.0952262545429,54.471043,179.22252
45.088210,7.487548,821.0947110297338,54.811092,179.104
45.087712,7.487575,820.4532417839546,55.052433,179.04506
45.087216,7.487598,819.8530084718409,55.03661,179.0158
45.086719,7.487622,819.831990070206,55.06441,179.0012
45.086222,7.487676,820.1418531687323,55.043293,178.28214
45.085724,7.487740,820.6655457381089,54.931866,177.92322
45.085223,7.487815,821.3542817468622,54.757793,178.37633
45.084715,7.487945,822.4928111405271,54.757793,177.74384
45.084203,7.488035,824.0101162088054,54.718475,176.9877
45.083689,7.488117,825.2420826515828,54.67168,176.60902
45.083179,7.488194,825.7975737064053,54.756226,176.41924
45.082675,7.488270,826.1212992071436,54.936733,176.32423
45.082170,7.488344,826.1292981302375,55.24269,176.27672
45.081159,7.488482,826.0673401311411,55.696075,176.24124
45.080694,7.488715,825.8473048879429,55.419662,165.58904
45.078870,7.489835,822.9362445070211,52.281837,162.51613
45.078437,7.490256,821.6110496245599,52.446415,161.17058
45.078001,7.490650,820.3575364552737,52.976955,160.4848
45.077541,7.491014,819.7860600353016,54.014336,160.13882
45.077067,7.491349,819.3308913112849,54.810246,159.96718
45.076106,7.492003,815.5584309783349,55.07569,158.83371
45.075639,7.492355,814.3788177346504,54.890663,157.42615
45.075185,7.492717,815.0956306156954,54.635612,155.88382
45.074739,7.493093,816.0567085326397,54.561558,154.37971
45.074302,7.493476,816.3419248774155,54.49005,152.91052
45.070877,7.502334,818.8264064458106,53.12973,125.11647
45.069961,7.504569,819.8813046795428,52.656868,124.769
45.069715,7.505149,820.1384503646985,52.39529,123.23237
45.069449,7.505723,820.1078827165813,52.39529,124.344055
45.069186,7.506304,819.9665979210399,53.232407,123.61376
45.068916,7.506869,819.2662986711684,52.822086,122.07791
45.068651,7.507444,818.7191465996086,52.793785,121.916046
45.068404,7.508039,818.6615087984045,52.763374,121.68848
45.068180,7.508653,819.2624382964684,52.763374,122.38124
45.067937,7.509242,820.0495657216013,53.007816,122.03414
45.067688,7.509820,820.84324963082,53.140938,121.86091
45.067439,7.510410,821.5983572255212,53.568005,121.77425
45.067204,7.511020,822.0861117466707,53.962376,120.895615
45.066966,7.511627,822.8201255634586,54.070175,120.45994
45.066746,7.512242,823.8514405795362,53.801907,118.20833
45.066524,7.512852,824.8563925769228,53.748318,118.165955
45.066306,7.513456,825.4633100876075,53.543545,118.23412
45.066113,7.514060,825.1618290780717,52.529175,115.384796
45.065904,7.514648,824.9717437098727,52.529175,116.95428
45.065682,7.515253,824.7530881777401,53.99598,117.45054
45.065280,7.516499,821.0530818666493,53.128757,117.34489
45.065091,7.517113,819.8647574998,52.116257,116.29275
45.064921,7.517713,820.0372330786137,51.6442,115.01844
45.064755,7.518289,820.4011188863411,50.9675,116.02789
45.064599,7.518855,821.2214141942878,50.4023,113.28173
45.064428,7.519407,822.0213769471825,49.601013,113.7259
45.064002,7.520514,822.3453773035466,52.08958,116.49903
45.063792,7.521060,821.2856175781847,52.059895,117.73903
45.063584,7.521611,819.7808265803321,52.092976,118.35102
45.063385,7.522156,818.175274100501,51.89368,118.654205
45.063199,7.522713,816.3294910200987,51.796066,117.8914
45.062624,7.525165,819.0096923802529,52.164948,109.392944
45.062524,7.525804,820.1523523492812,52.003082,108.34568
45.062302,7.527016,824.6004081369272,50.915695,111.34395
45.062220,7.527661,827.2089236118668,51.253677,110.38834
45.062032,7.528943,831.35976369267,50.526585,109.43282
45.061944,7.529596,831.2709537222026,50.182156,107.09682
45.061846,7.530238,830.7467980814157,49.72009,106.17167
45.061757,7.530896,829.6053094628959,49.54526,104.26417
45.061667,7.531534,829.033722907693,49.249863,103.53123
45.061386,7.533345,829.3881182760048,46.84807,105.813
45.061301,7.533946,828.40297254336,46.08197,105.10031
45.061225,7.534552,827.9188860433364,46.011017,104.73499
45.061174,7.535177,827.9722763499783,45.94328,103.21781
45.061050,7.536924,828.238561892672,46.028225,104.76647
45.061010,7.537491,826.2928604880411,45.48572,104.92241
45.061060,7.565395,812.314713106672,53.109314,93.14089
45.061976,7.566412,795.5605399421943,53.54765,87.2717
45.063042,7.567645,781.9568596753152,53.206215,77.64128
45.063893,7.568872,768.7046863009983,53.14197,75.254845
45.064480,7.569890,755.2608818103347,53.014347,73.831345
45.064914,7.570826,742.5235504066682,52.913013,74.193954
45.065361,7.571683,731.0010319201191,52.913013,75.06561
45.065616,7.572415,721.9925369523521,52.19405,75.06289
45.065808,7.573111,715.0233961773134,53.017063,75.625305
45.065975,7.573796,709.4871700331191,52.938133,76.132645
45.066167,7.574479,704.5073795959106,52.938133,75.90429
45.066311,7.575154,700.4899588492552,52.772335,76.04322
45.066453,7.575823,696.0961069189798,53.307137,76.113106
45.066593,7.576482,691.5638285192101,53.001057,75.645996
45.066723,7.577136,687.125508916612,52.693253,74.89574
45.066830,7.577799,684.004356593174,52.693253,75.412926
45.066940,7.578446,680.6868579446207,52.332424,74.8425
45.067047,7.579094,677.6033522430273,52.332424,75.29624
45.067154,7.579736,675.3847913379886,51.97814,75.237656
45.067259,7.580388,673.503737854144,52.124336,75.20807
45.067370,7.581034,671.4177715755757,52.26038,75.193214
45.067483,7.581665,667.8491999517553,52.185993,75.1858
45.067613,7.582275,663.4068516317016,52.01314,73.28078
45.067720,7.582890,659.4091066016576,51.40231,75.18844
45.067817,7.583512,655.3931971532988,51.230526,75.57312
45.067870,7.584136,651.4309837446074,50.859425,79.51688
45.067863,7.584780,647.7254967320114,50.859425,77.21797
45.067881,7.585420,643.7153080862715,50.31965,80.94098
45.067887,7.586063,638.7533953971426,50.31965,79.06452
45.067951,7.586699,633.4747138063117,50.218906,78.48686
45.068025,7.587337,629.9788620451951,50.09626,78.196304
45.068097,7.587966,627.096288182514,49.905697,78.05052
45.068124,7.588592,624.767796795964,49.291924,83.61627
45.068149,7.589187,623.3972715825909,49.291924,80.81101
45.068193,7.589781,621.4328999380829,49.181572,80.8081
45.068208,7.590357,619.0297387319697,48.713215,84.59385
45.068231,7.590914,616.2002203144258,48.060226,85.808815
45.068229,7.592046,611.7616670883286,46.939697,86.38215
45.068178,7.592622,607.013223794731,46.298885,88.7724
45.068135,7.593196,601.960163040499,46.298885,87.58957
45.068083,7.593753,598.1693599999919,45.931736,87.5081
45.068068,7.594316,594.7988295237151,45.934658,87.46679
45.068065,7.594887,591.0968067265401,46.033108,87.44596
45.068071,7.595435,586.9381285428647,45.451088,86.06685
45.068068,7.595976,582.1849785152181,45.451088,86.76124
45.068083,7.596507,578.8722534585804,45.35949,86.4156
45.068097,7.597053,576.3409875070399,45.486324,86.24137
45.068094,7.597619,575.0143980218717,46.251423,87.50815
45.068093,7.598188,574.2521057382628,45.87593,88.13157
45.068085,7.598770,573.1184917011287,45.91369,88.44342
45.067901,7.599896,571.1158588442988,45.580856,95.19499
45.067812,7.600459,570.4989647283423,45.278503,105.06507
45.067731,7.601031,569.5525608639833,45.278503,100.122444
45.067628,7.601586,568.4945508936457,45.231693,109.00206
45.067590,7.602164,567.4239461792608,45.231693,109.00206
45.067326,7.602698,566.5186667443311,41.773224,100.544945
45.067136,7.603763,563.7437475442352,40.156876,98.02258
45.067038,7.604316,562.455797201632,40.044216,98.3399
45.066935,7.604854,561.295332453062,40.0,98.719666
45.075692,7.626544,303.027714601521,33.06981,10.058517
45.076717,7.626807,323.5623769997535,33.55801,10.052459
45.077062,7.626899,330.74388788420606,33.708355,10.052023
45.077394,7.626971,336.71984584660026,33.138485,10.146073
45.077765,7.627039,342.0661620652163,33.138485,10.051809
45.078108,7.627147,347.04650193686007,33.027218,10.592438
45.078430,7.627241,353.02291753266917,31.951107,10.116775
45.078739,7.627323,358.67183025191287,31.412088,8.913559
45.079038,7.627379,363.9304187473389,31.157688,5.0885425
45.079352,7.627437,369.15763468899047,31.157688,7.3987036
45.079640,7.627476,372.1512293294631,29.995266,6.2727175
45.079928,7.627483,374.6395719519395,30.59889,2.676925
45.080222,7.627478,377.53118117294616,30.59889,4.479659
45.080522,7.627462,380.7944691299766,32.191128,1.0990102
45.080827,7.627462,382.96487382869304,33.210842,0.44675776
45.081146,7.627479,383.68508657902305,34.46241,0.4917987
45.081467,7.627493,383.9118360337891,35.06905,0.5134223
45.081787,7.627512,384.99076889708596,35.13033,1.2924205
45.082106,7.627513,386.1402223139968,35.123817,1.0424552
45.082414,7.627467,386.6748215716966,34.367985,359.95685
45.082724,7.627387,386.3222182725323,34.4681,356.62604
45.083037,7.627303,386.24913696732625,34.27093,353.48926
45.083330,7.627162,384.1182371229224,34.27093,354.95825
45.083626,7.627042,382.02823702460154,34.364426,353.06256
45.083916,7.626923,381.0351118162609,34.199837,351.6785
45.085818,7.608407,258.794382445588,29.09309,287.52444
45.085832,7.607942,261.8298426901274,29.858665,285.19528
45.085860,7.607512,264.68056420392,29.771149,281.73773
45.085897,7.607078,267.81636290660754,30.082033,281.77432
45.085941,7.606669,270.59088178244747,30.082033,282.58817
45.086003,7.606304,274.0911071346763,27.907982,284.69693
45.086064,7.605943,277.0688753750591,27.746256,283.89343
45.086129,7.605605,279.59205074609673,27.47754,284.54895
45.086194,7.605264,282.8379408537597,27.267353,284.08545
45.086257,7.604940,285.46927607394156,26.63671,283.1679
45.086308,7.604628,288.38730329447975,26.128672,282.3763
45.086384,7.604026,294.92080408846306,24.588018,281.58893
45.086437,7.603448,300.6674167945681,23.250544,281.40427
45.086470,7.602894,307.3257112898924,21.904707,278.70627
45.086516,7.602382,314.0880665150078,20.552761,278.10086
45.086551,7.601906,319.45665342280336,20.094093,276.97867
45.086569,7.601487,322.10730304654277,19.344694,275.8117
45.086583,7.601061,322.5652685504757,18.963898,275.35504
45.086619,7.600604,321.9411254468593,18.829292,275.32574
45.086674,7.600174,321.828899561241,18.092314,277.9554
45.086764,7.599791,322.6084126768716,17.540403,279.80176
45.086855,7.599402,324.3620787680651,16.555336,281.73972
45.086923,7.599057,327.67557857521956,14.711464,279.15482
45.086979,7.598634,329.9100309043762,14.276834,278.15216
45.087025,7.598246,329.01181237139895,13.236164,278.78394
45.087061,7.597898,331.15719152300835,10.595229,274.69382
45.087219,7.597645,334.29798358598885,5.582772,308.14694
45.087367,7.597899,334.5504830136771,3.0567658,41.839924
45.087492,7.598196,335.15514827013976,3.1576927,58.54675
45.087515,7.598517,335.15182350640185,3.6639085,76.55024
45.087532,7.598864,334.9947160624191,4.1857486,81.46116
45.087532,7.599236,335.6391288197898,4.812993,84.39264
45.087510,7.599622,336.9331445413601,5.432819,90.25805
45.087509,7.599961,335.0565113335717,5.6199236,90.54934
45.087512,7.600343,335.4160855433919,5.769023,88.11441
45.087536,7.600733,337.30354785079925,6.3611097,88.24722
45.087536,7.601061,339.8112370126799,6.458759,89.69057
45.087521,7.601443,340.9135383711009,6.6465125,91.19179
45.087480,7.601816,338.45570713078337,6.6633797,95.04103
45.087438,7.602176,335.44836506428703,6.6666512,96.9991
45.087394,7.602528,333.89498841412683,6.658174,98.97031
45.087343,7.602886,332.22430888062473,6.778258,100.6193
45.087289,7.603276,328.5051153711233,7.1214795,99.597145
45.087222,7.603656,324.7270302479569,6.21826,100.384766
45.087186,7.604008,323.6291233127325,6.6074023,100.43013
45.087153,7.604404,320.4949725753505,6.645536,98.03342
45.087099,7.604776,319.28968534127387,6.8079476,101.43616
45.087036,7.605120,314.57672201958104,6.798755,100.7871
45.086994,7.605466,312.69343786258344,6.6832414,102.656654
45.086968,7.605835,312.2247449946913,6.9372654,99.34246
45.086893,7.606208,314.34705226234087,6.6988697,106.47967
45.086823,7.606538,318.8143631207557,6.5879555,108.243996
45.086769,7.606884,322.95902855798846,6.9446177,102.52344
45.086706,7.607197,328.3719488761472,6.990718,101.94478
45.086619,7.607547,332.50731468334453,5.9767313,103.290764
45.086561,7.607898,333.9109099946088,4.1092668,103.73768
45.086500,7.608253,335.1572443284459,4.6606064,104.08638
45.086523,7.608626,336.7374327224173,4.832405,99.63063
45.086517,7.608974,333.69622092204946,3.3871133,89.95721
45.086284,7.609173,332.9028612011707,0.0,120.81117
